2026/08/10 14:18:43.306, 5, 31, 0, 120, 189.36, Not Active, 0
2026/08/10 14:18:43.307, 6, 43, 0, 120, 197.12, Not Active, 644693151
2026/08/10 14:18:43.309, 7, 41, 0, 120, 195.29, Not Active, 428201171
2026/08/10 14:18:48.310, 0, 32, 0, 120, 186.36, Not Active, 0
2026/08/10 14:18:48.311, 1, 32, 0, 120, 190.54, Not Active, 0
2026/08/10 14:18:48.313, 2, 43, 0, 120, 198.06, Not Active, 1172971561
2026/08/10 14:18:48.321, 3, 46, 0, 120, 196.12, Not Active, 1396199084
2026/08/10 14:18:48.323, 4, 32, 0, 120, 189.47, Not Active, 0
2026/08/10 14:18:48.324, 5, 31, 0, 120, 189.35, Not Active, 0
2026/08/10 14:18:48.325, 6, 43, 0, 120, 197.18, Not Active, 644693151
2026/08/10 14:18:48.327, 7, 41, 0, 120, 195.33, Not Active, 428201171
2026/08/10 14:18:53.329, 0, 32, 0, 120, 186.43, Not Active, 0
2026/08/10 14:18:53.334, 1, 32, 0, 120, 190.54, Not Active, 0
2026/08/10 14:18:53.335, 2, 43, 0, 120, 197.91, Not Active, 1172971561
2026/08/10 14:18:53.337, 3, 46, 0, 120, 196.12, Not Active, 1396199084
2026/08/10 14:18:53.338, 4, 32, 0, 120, 189.47, Not Active, 0
2026/08/10 14:18:53.340, 5, 31, 0, 120, 189.34, Not Active, 0
2026/08/10 14:18:53.341, 6, 43, 0, 120, 197.14, Not Active, 644693151
2026/08/10 14:18:53.342, 7, 41, 0, 120, 195.25, Not Active, 428201171
2026/08/10 14:18:58.344, 0, 32, 0, 2032, 200.15, Not Active, 0
2026/08/10 14:18:58.345, 1, 32, 0, 120, 190.51, Not Active, 0
2026/08/10 14:18:58.346, 2, 43, 0, 120, 197.34, Not Active, 1172971561
2026/08/10 14:18:58.348, 3, 46, 0, 120, 196.12, Not Active, 1396199084
2026/08/10 14:18:58.349, 4, 32, 0, 120, 189.47, Not Active, 0
2026/08/10 14:18:58.351, 5, 31, 0, 120, 189.34, Not Active, 0
2026/08/10 14:18:58.352, 6, 43, 0, 120, 197.10, Not Active, 644693151
2026/08/10 14:18:58.354, 7, 41, 0, 120, 195.29, Not Active, 428201171
2026/08/10 14:19:03.356, 0, 33, 16, 2032, 239.58, Not Active, 0
2026/08/10 14:19:03.357, 1, 33, 0, 2032, 244.60, Not Active, 0
2026/08/10 14:19:03.357, 2, 43, 0, 120, 197.65, Not Active, 1172971561
2026/08/10 14:19:03.359, 3, 46, 0, 120, 196.12, Not Active, 1396199084
2026/08/10 14:19:03.360, 4, 33, 0, 2032, 243.80, Not Active, 0
2026/08/10 14:19:03.361, 5, 32, 0, 2032, 243.68, Not Active, 0
2026/08/10 14:19:03.361, 6, 43, 0, 120, 197.12, Not Active, 644693151
2026/08/10 14:19:03.362, 7, 41, 0, 120, 195.29, Not Active, 428201171
2026/08/10 14:19:08.364, 0, 33, 6, 2032, 240.18, Not Active, 0
2026/08/10 14:19:08.365, 1, 33, 0, 2032, 244.51, Not Active, 0
2026/08/10 14:19:08.366, 2, 43, 0, 120, 197.46, Not Active, 1172971561
2026/08/10 14:19:08.367, 3, 46, 0, 120, 196.12, Not Active, 1396199084
2026/08/10 14:19:08.369, 4, 33, 0, 2032, 243.84, Not Active, 0
2026/08/10 14:19:08.369, 5, 32, 0, 2032, 243.68, Not Active, 0
2026/08/10 14:19:08.370, 6, 43, 0, 120, 197.13, Not Active, 644693151
2026/08/10 14:19:08.371, 7, 41, 0, 120, 193.64, Not Active, 428201171
2026/08/10 14:19:13.375, 0, 33, 0, 2032, 238.88, Not Active, 0
2026/08/10 14:19:13.376, 1, 33, 0, 2032, 244.71, Not Active, 0
2026/08/10 14:19:13.377, 2, 43, 0, 120, 197.60, Not Active, 1172971561
2026/08/10 14:19:13.378, 3, 46, 0, 120, 196.12, Not Active, 1396199084
2026/08/10 14:19:13.379, 4, 33, 0, 2032, 243.84, Not Active, 0
2026/08/10 14:19:13.380, 5, 33, 0, 2032, 243.68, Not Active, 0
2026/08/10 14:19:13.381, 6, 43, 0, 120, 197.21, Not Active, 644693151
2026/08/10 14:19:13.382, 7, 41, 0, 120, 194.59, Not Active, 428201171
2026/08/10 14:19:18.384, 0, 33, 0, 2032, 238.84, Not Active, 0
2026/08/10 14:19:18.385, 1, 33, 0, 2032, 244.84, Not Active, 0
2026/08/10 14:19:18.385, 2, 43, 0, 120, 197.46, Not Active, 1172971561
2026/08/10 14:19:18.387, 3, 46, 0, 120, 196.12, Not Active, 1396199084
2026/08/10 14:19:18.388, 4, 33, 0, 2032, 243.84, Not Active, 0
2026/08/10 14:19:18.389, 5, 33, 0, 2032, 243.68, Not Active, 0
2026/08/10 14:19:18.389, 6, 43, 0, 120, 197.12, Not Active, 644693151
2026/08/10 14:19:18.390, 7, 41, 0, 120, 195.25, Not Active, 428201171
2026/08/10 14:19:23.392, 0, 33, 0, 2032, 238.83, Not Active, 0
2026/08/10 14:19:23.393, 1, 34, 0, 2032, 245.07, Not Active, 0
2026/08/10 14:19:23.394, 2, 43, 0, 120, 197.18, Not Active, 1172971561
2026/08/10 14:19:23.395, 3, 46, 0, 120, 196.12, Not Active, 1396199084
2026/08/10 14:19:23.396, 4, 33, 0, 2032, 243.84, Not Active, 0
2026/08/10 14:19:23.397, 5, 33, 0, 2032, 243.76, Not Active, 0
2026/08/10 14:19:23.397, 6, 43, 0, 120, 197.59, Not Active, 644693151
2026/08/10 14:19:23.399, 7, 41, 0, 120, 193.88, Not Active, 428201171
2026/08/10 14:19:28.401, 0, 33, 0, 2032, 238.83, Not Active, 0
2026/08/10 14:19:28.401, 1, 34, 0, 2032, 245.14, Not Active, 0
2026/08/10 14:19:28.402, 2, 43, 0, 120, 197.60, Not Active, 1172971561
2026/08/10 14:19:28.403, 3, 46, 0, 120, 196.12, Not Active, 1396199084
2026/08/10 14:19:28.404, 4, 33, 3, 2032, 243.84, Not Active, 0
2026/08/10 14:19:28.405, 5, 33, 0, 2032, 243.79, Not Active, 0
2026/08/10 14:19:28.406, 6, 43, 0, 120, 197.22, Not Active, 644693151
2026/08/10 14:19:28.407, 7, 41, 0, 120, 193.99, Not Active, 428201171
2026/08/10 14:19:33.408, 0, 33, 0, 2032, 238.83, Not Active, 0
2026/08/10 14:19:33.411, 1, 34, 3, 2032, 245.29, Not Active, 0
2026/08/10 14:19:33.411, 2, 43, 0, 120, 197.44, Not Active, 1172971561
2026/08/10 14:19:33.413, 3, 46, 0, 120, 196.12, Not Active, 1396199084
2026/08/10 14:19:33.415, 4, 33, 0, 2032, 243.84, Not Active, 0
2026/08/10 14:19:33.416, 5, 33, 2, 2032, 244.06, Not Active, 0
2026/08/10 14:19:33.417, 6, 43, 0, 120, 197.57, Not Active, 644693151
2026/08/10 14:19:33.418, 7, 41, 0, 120, 195.25, Not Active, 428201171
2026/08/10 14:19:38.420, 0, 34, 0, 2032, 238.83, Not Active, 0
2026/08/10 14:19:38.421, 1, 34, 0, 2032, 245.39, Not Active, 0
2026/08/10 14:19:38.422, 2, 43, 0, 120, 197.70, Not Active, 1172971561
2026/08/10 14:19:38.423, 3, 46, 0, 120, 196.12, Not Active, 1396199084
2026/08/10 14:19:38.424, 4, 33, 0, 2032, 243.84, Not Active, 0
2026/08/10 14:19:38.425, 5, 33, 0, 2032, 243.95, Not Active, 0
2026/08/10 14:19:38.425, 6, 43, 0, 120, 198.07, Not Active, 644693151
2026/08/10 14:19:38.427, 7, 41, 0, 120, 195.29, Not Active, 428201171
2026/08/10 14:19:43.429, 0, 34, 0, 2032, 238.98, Not Active, 0
2026/08/10 14:19:43.429, 1, 34, 0, 2032, 245.85, Not Active, 0
2026/08/10 14:19:43.430, 2, 43, 0, 120, 197.85, Not Active, 1172971561
2026/08/10 14:19:43.431, 3, 46, 0, 120, 196.12, Not Active, 1396199084
2026/08/10 14:19:43.432, 4, 34, 0, 2032, 243.84, Not Active, 0
2026/08/10 14:19:43.433, 5, 33, 0, 2032, 244.17, Not Active, 0
2026/08/10 14:19:43.433, 6, 43, 0, 120, 197.12, Not Active, 644693151
2026/08/10 14:19:43.435, 7, 41, 0, 120, 194.31, Not Active, 428201171
2026/08/10 14:19:48.437, 0, 34, 2, 2032, 238.91, Not Active, 0
2026/08/10 14:19:48.437, 1, 34, 0, 2032, 246.28, Not Active, 0
2026/08/10 14:19:48.438, 2, 43, 0, 120, 197.82, Not Active, 1172971561
2026/08/10 14:19:48.439, 3, 46, 0, 120, 196.12, Not Active, 1396199084
2026/08/10 14:19:48.440, 4, 34, 0, 2032, 243.84, Not Active, 0
2026/08/10 14:19:48.441, 5, 33, 0, 2032, 244.06, Not Active, 0
2026/08/10 14:19:48.441, 6, 43, 0, 120, 197.34, Not Active, 644693151
2026/08/10 14:19:48.443, 7, 41, 0, 120, 194.19, Not Active, 428201171
2026/08/10 14:19:53.445, 0, 34, 4, 2032, 238.91, Not Active, 0
2026/08/10 14:19:53.445, 1, 34, 0, 2032, 246.29, Not Active, 0
2026/08/10 14:19:53.446, 2, 43, 0, 120, 197.79, Not Active, 1172971561
2026/08/10 14:19:53.447, 3, 46, 0, 120, 196.12, Not Active, 1396199084
2026/08/10 14:19:53.448, 4, 34, 1, 2032, 243.84, Not Active, 0
2026/08/10 14:19:53.449, 5, 33, 0, 2032, 244.18, Not Active, 0
2026/08/10 14:19:53.449, 6, 43, 0, 120, 197.24, Not Active, 644693151
2026/08/10 14:19:53.451, 7, 41, 0, 120, 194.41, Not Active, 428201171
2026/08/10 14:19:58.452, 0, 34, 0, 2032, 238.94, Not Active, 0
2026/08/10 14:19:58.453, 1, 34, 0, 2032, 246.33, Not Active, 0
2026/08/10 14:19:58.454, 2, 43, 0, 120, 197.92, Not Active, 1172971561
2026/08/10 14:19:58.455, 3, 46, 0, 120, 196.12, Not Active, 1396199084
2026/08/10 14:19:58.457, 4, 34, 6, 2032, 244.31, Not Active, 0
2026/08/10 14:19:58.457, 5, 33, 0, 2032, 244.34, Not Active, 0
2026/08/10 14:19:58.458, 6, 43, 0, 120, 197.26, Not Active, 644693151
2026/08/10 14:19:58.459, 7, 41, 0, 120, 195.33, Not Active, 428201171
2026/08/10 14:20:03.461, 0, 34, 0, 2032, 238.96, Not Active, 0
2026/08/10 14:20:03.461, 1, 34, 0, 2032, 246.39, Not Active, 0
2026/08/10 14:20:03.462, 2, 43, 0, 120, 197.69, Not Active, 1172971561
2026/08/10 14:20:03.463, 3, 46, 0, 120, 196.12, Not Active, 1396199084
2026/08/10 14:20:03.465, 4, 34, 0, 2032, 244.53, Not Active, 0
2026/08/10 14:20:03.465, 5, 33, 0, 2032, 244.63, Not Active, 0
2026/08/10 14:20:03.466, 6, 43, 0, 120, 197.37, Not Active, 644693151
2026/08/10 14:20:03.467, 7, 41, 0, 120, 194.54, Not Active, 428201171
2026/08/10 14:20:08.469, 0, 34, 0, 2032, 239.13, Not Active, 0
2026/08/10 14:20:08.470, 1, 34, 10, 2032, 246.44, Not Active, 0
2026/08/10 14:20:08.470, 2, 43, 0, 120, 198.02, Not Active, 1172971561
2026/08/10 14:20:08.472, 3, 46, 0, 120, 196.12, Not Active, 1396199084
2026/08/10 14:20:08.473, 4, 34, 2, 2032, 244.50, Not Active, 0
2026/08/10 14:20:08.473, 5, 33, 1, 2032, 245.09, Not Active, 0
2026/08/10 14:20:08.474, 6, 43, 0, 120, 197.14, Not Active, 644693151
2026/08/10 14:20:08.475, 7, 41, 0, 120, 194.91, Not Active, 428201171
2026/08/10 14:20:13.477, 0, 34, 0, 2032, 239.10, Not Active, 0
2026/08/10 14:20:13.478, 1, 34, 8, 2032, 246.62, Not Active, 0
2026/08/10 14:20:13.479, 2, 43, 0, 120, 197.86, Not Active, 1172971561
2026/08/10 14:20:13.480, 3, 46, 0, 120, 196.12, Not Active, 1396199084
2026/08/10 14:20:13.481, 4, 34, 10, 2032, 244.76, Not Active, 0
2026/08/10 14:20:13.482, 5, 33, 7, 2032, 245.28, Not Active, 0
2026/08/10 14:20:13.482, 6, 43, 0, 120, 197.14, Not Active, 644693151
2026/08/10 14:20:13.484, 7, 41, 0, 120, 195.29, Not Active, 428201171
2026/08/10 14:20:18.490, 0, 34, 5, 2032, 240.03, Not Active, 0
2026/08/10 14:20:18.490, 1, 34, 2, 2032, 246.63, Not Active, 0
2026/08/10 14:20:18.491, 2, 43, 0, 120, 198.00, Not Active, 1172971561
2026/08/10 14:20:18.492, 3, 46, 0, 120, 196.12, Not Active, 1396199084
2026/08/10 14:20:18.494, 4, 34, 11, 2032, 245.28, Not Active, 0
2026/08/10 14:20:18.494, 5, 33, 11, 2032, 245.63, Not Active, 0
2026/08/10 14:20:18.495, 6, 43, 0, 120, 197.06, Not Active, 644693151
2026/08/10 14:20:18.496, 7, 41, 0, 120, 195.33, Not Active, 428201171
2026/08/10 14:20:23.498, 0, 34, 8, 2032, 240.50, Not Active, 0
2026/08/10 14:20:23.499, 1, 34, 11, 2032, 246.68, Not Active, 0
2026/08/10 14:20:23.499, 2, 43, 0, 120, 198.01, Not Active, 1172971561
2026/08/10 14:20:23.501, 3, 46, 0, 120, 196.12, Not Active, 1396199084
2026/08/10 14:20:23.502, 4, 34, 0, 2032, 243.84, Not Active, 0
2026/08/10 14:20:23.502, 5, 33, 7, 2032, 245.67, Not Active, 0
2026/08/10 14:20:23.503, 6, 43, 0, 120, 197.12, Not Active, 644693151
2026/08/10 14:20:23.504, 7, 41, 0, 120, 195.33, Not Active, 428201171
2026/08/10 14:20:28.506, 0, 34, 12, 2032, 240.58, Not Active, 0
2026/08/10 14:20:28.507, 1, 34, 0, 2032, 246.53, Not Active, 0
2026/08/10 14:20:28.507, 2, 43, 0, 120, 198.10, Not Active, 1172971561
2026/08/10 14:20:28.509, 3, 46, 0, 120, 196.12, Not Active, 1396199084
2026/08/10 14:20:28.510, 4, 34, 0, 2032, 243.84, Not Active, 0
2026/08/10 14:20:28.511, 5, 33, 0, 2032, 244.67, Not Active, 0
2026/08/10 14:20:28.511, 6, 43, 0, 120, 197.15, Not Active, 644693151
2026/08/10 14:20:28.513, 7, 41, 0, 120, 195.33, Not Active, 428201171
2026/08/10 14:20:33.515, 0, 34, 0, 2032, 239.27, Not Active, 0
2026/08/10 14:20:33.515, 1, 34, 0, 2032, 246.47, Not Active, 0
2026/08/10 14:20:33.516, 2, 43, 0, 120, 198.04, Not Active, 1172971561
2026/08/10 14:20:33.517, 3, 46, 0, 120, 196.12, Not Active, 1396199084
2026/08/10 14:20:33.519, 4, 34, 0, 2032, 243.95, Not Active, 0
2026/08/10 14:20:33.519, 5, 33, 0, 2032, 244.73, Not Active, 0
2026/08/10 14:20:33.520, 6, 43, 0, 120, 197.23, Not Active, 644693151
2026/08/10 14:20:33.521, 7, 41, 0, 120, 195.33, Not Active, 428201171
2026/08/10 14:20:38.525, 0, 34, 0, 2032, 238.82, Not Active, 0
2026/08/10 14:20:38.526, 1, 34, 0, 2032, 246.46, Not Active, 0
2026/08/10 14:20:38.527, 2, 43, 0, 120, 198.09, Not Active, 1172971561
2026/08/10 14:20:38.528, 3, 46, 0, 120, 196.12, Not Active, 1396199084
2026/08/10 14:20:38.529, 4, 34, 0, 2032, 243.84, Not Active, 0
2026/08/10 14:20:38.530, 5, 33, 0, 2032, 245.04, Not Active, 0
2026/08/10 14:20:38.530, 6, 43, 0, 120, 197.27, Not Active, 644693151
2026/08/10 14:20:38.532, 7, 41, 0, 120, 195.17, Not Active, 428201171
2026/08/10 14:20:43.533, 0, 34, 0, 2032, 239.10, Not Active, 0
2026/08/10 14:20:43.534, 1, 34, 0, 2032, 246.52, Not Active, 0
2026/08/10 14:20:43.535, 2, 43, 0, 120, 198.14, Not Active, 1172971561
2026/08/10 14:20:43.536, 3, 46, 0, 120, 196.12, Not Active, 1396199084
2026/08/10 14:20:43.538, 4, 34, 0, 2032, 243.84, Not Active, 0
2026/08/10 14:20:43.538, 5, 34, 0, 2032, 245.12, Not Active, 0
2026/08/10 14:20:43.539, 6, 43, 0, 120, 197.16, Not Active, 644693151
2026/08/10 14:20:43.540, 7, 41, 0, 120, 195.33, Not Active, 428201171
2026/08/10 14:20:48.541, 0, 34, 0, 2032, 239.25, Not Active, 0
2026/08/10 14:20:48.542, 1, 34, 0, 2032, 246.50, Not Active, 0
2026/08/10 14:20:48.543, 2, 43, 0, 120, 198.08, Not Active, 1172971561
2026/08/10 14:20:48.544, 3, 46, 0, 120, 196.16, Not Active, 1396199084
2026/08/10 14:20:48.545, 4, 34, 0, 2032, 243.92, Not Active, 0
2026/08/10 14:20:48.546, 5, 34, 0, 2032, 245.17, Not Active, 0
2026/08/10 14:20:48.546, 6, 43, 0, 120, 197.11, Not Active, 644693151
2026/08/10 14:20:48.548, 7, 41, 0, 120, 195.33, Not Active, 428201171
2026/08/10 14:20:53.550, 0, 34, 0, 2032, 238.84, Not Active, 0
2026/08/10 14:20:53.552, 1, 34, 0, 2032, 246.54, Not Active, 0
2026/08/10 14:20:53.553, 2, 43, 0, 120, 198.12, Not Active, 1172971561
2026/08/10 14:20:53.554, 3, 46, 0, 120, 196.16, Not Active, 1396199084
2026/08/10 14:20:53.560, 4, 34, 0, 2032, 243.88, Not Active, 0
2026/08/10 14:20:53.561, 5, 34, 0, 2032, 245.24, Not Active, 0
2026/08/10 14:20:53.561, 6, 43, 0, 120, 197.17, Not Active, 644693151
2026/08/10 14:20:53.563, 7, 41, 0, 120, 195.10, Not Active, 428201171
2026/08/10 14:20:58.565, 0, 34, 0, 2032, 238.84, Not Active, 0
2026/08/10 14:20:58.566, 1, 34, 0, 2032, 246.53, Not Active, 0
2026/08/10 14:20:58.566, 2, 43, 0, 120, 198.09, Not Active, 1172971561
2026/08/10 14:20:58.568, 3, 46, 0, 120, 196.20, Not Active, 1396199084
2026/08/10 14:20:58.569, 4, 34, 0, 2032, 243.96, Not Active, 0
2026/08/10 14:20:58.570, 5, 34, 0, 2032, 245.12, Not Active, 0
2026/08/10 14:20:58.570, 6, 43, 0, 120, 197.16, Not Active, 644693151
2026/08/10 14:20:58.571, 7, 41, 0, 120, 195.25, Not Active, 428201171
2026/08/10 14:21:03.573, 0, 34, 0, 2032, 239.93, Not Active, 0
2026/08/10 14:21:03.574, 1, 34, 0, 2032, 246.52, Not Active, 0
2026/08/10 14:21:03.575, 2, 43, 0, 120, 198.04, Not Active, 1172971561
2026/08/10 14:21:03.578, 3, 46, 0, 120, 196.20, Not Active, 1396199084
2026/08/10 14:21:03.579, 4, 34, 0, 2032, 243.96, Not Active, 0
2026/08/10 14:21:03.579, 5, 34, 0, 2032, 245.06, Not Active, 0
2026/08/10 14:21:03.580, 6, 43, 0, 120, 197.15, Not Active, 644693151
2026/08/10 14:21:03.581, 7, 41, 0, 120, 195.33, Not Active, 428201171
2026/08/10 14:21:08.583, 0, 34, 0, 2032, 239.73, Not Active, 0
2026/08/10 14:21:08.584, 1, 34, 0, 2032, 246.54, Not Active, 0
2026/08/10 14:21:08.585, 2, 43, 0, 120, 198.16, Not Active, 1172971561
2026/08/10 14:21:08.586, 3, 46, 0, 120, 196.12, Not Active, 1396199084
2026/08/10 14:21:08.587, 4, 34, 0, 2032, 244.04, Not Active, 0
2026/08/10 14:21:08.588, 5, 34, 0, 2032, 245.13, Not Active, 0
2026/08/10 14:21:08.589, 6, 43, 0, 120, 197.14, Not Active, 644693151
2026/08/10 14:21:08.590, 7, 41, 0, 120, 195.02, Not Active, 428201171
2026/08/10 14:21:13.593, 0, 34, 0, 2032, 239.78, Not Active, 0
2026/08/10 14:21:13.594, 1, 34, 0, 2032, 246.58, Not Active, 0
2026/08/10 14:21:13.595, 2, 43, 0, 120, 198.07, Not Active, 1172971561
2026/08/10 14:21:13.596, 3, 46, 0, 120, 196.16, Not Active, 1396199084
2026/08/10 14:21:13.597, 4, 34, 0, 2032, 243.99, Not Active, 0
2026/08/10 14:21:13.598, 5, 34, 0, 2032, 245.16, Not Active, 0
2026/08/10 14:21:13.598, 6, 43, 0, 120, 197.28, Not Active, 644693151
2026/08/10 14:21:13.600, 7, 41, 0, 120, 195.21, Not Active, 428201171
2026/08/10 14:21:18.602, 0, 34, 0, 2032, 239.75, Not Active, 0
2026/08/10 14:21:18.603, 1, 34, 0, 2032, 246.53, Not Active, 0
2026/08/10 14:21:18.604, 2, 43, 0, 120, 198.16, Not Active, 1172971561
2026/08/10 14:21:18.605, 3, 46, 0, 120, 196.27, Not Active, 1396199084
2026/08/10 14:21:18.606, 4, 34, 0, 2032, 243.84, Not Active, 0
2026/08/10 14:21:18.607, 5, 34, 0, 2032, 245.43, Not Active, 0
2026/08/10 14:21:18.607, 6, 44, 0, 120, 197.11, Not Active, 644693151
2026/08/10 14:21:18.609, 7, 41, 0, 120, 195.13, Not Active, 428201171
2026/08/10 14:21:23.610, 0, 34, 0, 2032, 239.82, Not Active, 0
2026/08/10 14:21:23.611, 1, 34, 0, 2032, 246.57, Not Active, 0
2026/08/10 14:21:23.612, 2, 43, 0, 120, 198.10, Not Active, 1172971561
2026/08/10 14:21:23.613, 3, 46, 0, 120, 196.16, Not Active, 1396199084
2026/08/10 14:21:23.614, 4, 34, 0, 2032, 243.84, Not Active, 0
2026/08/10 14:21:23.615, 5, 34, 0, 2032, 245.28, Not Active, 0
2026/08/10 14:21:23.615, 6, 44, 0, 120, 197.30, Not Active, 644693151
2026/08/10 14:21:23.616, 7, 41, 0, 120, 195.29, Not Active, 428201171
2026/08/10 14:21:28.618, 0, 34, 0, 2032, 240.25, Not Active, 0
2026/08/10 14:21:28.619, 1, 34, 3, 2032, 247.77, Not Active, 0
2026/08/10 14:21:28.620, 2, 43, 0, 120, 198.15, Not Active, 1172971561
2026/08/10 14:21:28.621, 3, 46, 0, 120, 196.27, Not Active, 1396199084
2026/08/10 14:21:28.623, 4, 34, 0, 2032, 245.92, Not Active, 0
2026/08/10 14:21:28.623, 5, 34, 4, 2032, 245.36, Not Active, 0
2026/08/10 14:21:28.624, 6, 44, 0, 120, 197.20, Not Active, 644693151
2026/08/10 14:21:28.625, 7, 41, 0, 120, 195.33, Not Active, 428201171
2026/08/10 14:21:33.627, 0, 34, 2, 2032, 241.38, Not Active, 0
2026/08/10 14:21:33.631, 1, 34, 0, 2032, 246.52, Not Active, 0
2026/08/10 14:21:33.633, 2, 43, 0, 120, 198.16, Not Active, 1172971561
2026/08/10 14:21:33.634, 3, 46, 0, 120, 196.23, Not Active, 1396199084
2026/08/10 14:21:33.636, 4, 34, 0, 2032, 243.99, Not Active, 0
2026/08/10 14:21:33.637, 5, 34, 0, 2032, 245.40, Not Active, 0
2026/08/10 14:21:33.637, 6, 44, 0, 120, 197.22, Not Active, 644693151
2026/08/10 14:21:33.639, 7, 41, 0, 120, 195.33, Not Active, 428201171
2026/08/10 14:21:38.640, 0, 35, 23, 2032, 271.78, Not Active, 0
2026/08/10 14:21:38.641, 1, 36, 0, 2032, 277.50, Not Active, 0
2026/08/10 14:21:38.642, 2, 43, 0, 120, 198.16, Not Active, 1172971561
2026/08/10 14:21:38.644, 3, 46, 0, 120, 196.27, Not Active, 1396199084
2026/08/10 14:21:38.645, 4, 35, 21, 2032, 277.50, Not Active, 0
2026/08/10 14:21:38.646, 5, 38, 0, 2032, 275.81, Not Active, 0
2026/08/10 14:21:38.648, 6, 44, 0, 120, 197.14, Not Active, 644693151
2026/08/10 14:21:38.651, 7, 41, 0, 120, 195.33, Not Active, 428201171
